17,4,48,8,40,46,50,12,1,39,35,38,36,2,28,44,34,20,45,30,21,19,13,14,41,3,25,47,16,33,37,7,42,31,9,6,32,23,27,5,15,22,29,43,26,18,10,49,24,11,   Generation No: 4532    Distance: 3695,62828346841
50,46,40,8,48,4,17,12,1,39,35,38,36,2,28,44,34,20,45,30,21,19,13,14,41,3,25,47,16,33,37,7,42,31,9,6,32,23,27,5,15,22,29,43,26,18,10,49,24,11,   Generation No: 4556    Distance: 3683,7867688264
50,46,40,8,48,4,17,12,1,39,28,2,36,38,35,44,34,20,45,30,21,19,13,14,41,3,25,47,16,33,37,7,42,31,9,6,32,23,27,5,15,22,29,43,26,18,10,49,24,11,   Generation No: 4575    Distance: 3632,52903047563
50,46,40,8,48,4,17,12,1,39,36,2,28,38,35,44,34,20,45,30,21,19,13,14,41,3,25,47,16,33,37,7,42,31,9,6,32,23,27,5,15,22,29,43,26,18,10,49,24,11,   Generation No: 4590    Distance: 3599,76078419262
50,46,40,8,48,4,17,12,1,39,36,2,28,38,35,44,34,30,45,20,21,19,13,14,41,3,25,47,16,33,37,7,42,31,9,6,32,23,27,5,15,22,29,43,26,18,10,49,24,11,   Generation No: 4735    Distance: 3430,35681912061
46,50,40,8,48,4,17,12,1,39,36,2,28,38,35,44,34,30,45,20,21,19,13,14,41,3,25,47,16,33,37,7,42,31,9,6,32,23,27,5,15,22,29,43,26,18,10,49,24,11,   Generation No: 5907    Distance: 3411,59810642608
46,50,40,8,48,1,12,17,4,39,36,2,28,38,35,44,34,30,45,20,21,19,13,14,41,3,25,47,16,33,37,7,42,31,9,6,32,23,27,5,15,22,29,43,26,18,10,49,24,11,   Generation No: 6050    Distance: 3282,11471878959
26,43,29,22,15,5,27,23,32,6,9,31,42,7,37,33,16,47,25,3,41,14,13,19,21,20,45,30,34,44,35,38,28,2,36,39,4,17,12,1,48,8,40,50,46,18,10,49,24,11,   Generation No: 6090    Distance: 3257,55708412927
46,50,1,12,17,4,39,36,2,28,38,35,44,34,30,45,20,21,19,13,14,41,3,25,47,16,33,37,7,42,31,9,6,32,23,27,5,15,22,29,43,26,48,8,40,18,10,49,24,11,   Generation No: 6091    Distance: 3221,09654377233
46,50,1,12,17,4,39,36,2,38,28,35,44,34,30,45,20,21,19,13,14,41,3,25,47,16,33,37,7,42,31,9,6,32,23,27,5,15,22,29,43,26,48,8,40,18,10,49,24,11,   Generation No: 7148    Distance: 3103,89579498948
26,43,29,22,15,5,27,23,32,6,9,31,42,7,37,33,16,47,25,3,41,14,13,19,21,20,45,30,34,44,35,28,38,2,36,39,4,17,12,1,50,46,48,8,40,18,10,49,24,11,   Generation No: 7981    Distance: 2943,12027823936
26,43,29,22,15,5,27,23,32,6,9,31,42,33,37,7,16,47,25,3,41,14,13,19,21,20,45,30,34,44,35,28,38,2,36,39,4,17,12,1,50,46,48,8,40,18,10,49,24,11,   Generation No: 8517    Distance: 2559,43546556505
49,10,18,40,8,48,46,50,1,12,17,4,39,36,2,38,28,35,44,34,30,45,20,21,19,13,14,41,3,25,47,16,7,37,33,42,31,9,6,32,23,27,5,15,22,29,43,26,24,11,   Generation No: 8653    Distance: 2548,44158309823
49,10,18,40,8,48,50,46,1,12,17,4,39,36,2,38,28,35,44,34,30,45,20,21,19,13,14,41,3,25,47,16,7,37,33,42,31,9,6,32,23,27,5,15,22,29,43,26,24,11,   Generation No: 8831    Distance: 2510,8024422784
10,49,18,40,8,48,50,46,1,12,17,4,39,36,2,38,28,35,44,34,30,45,20,21,19,13,14,41,3,25,47,16,7,37,33,42,31,9,6,32,23,27,5,15,22,29,43,26,24,11,   Generation No: 9134    Distance: 2500,01340066027
43,29,22,15,5,27,23,32,6,9,31,42,33,37,7,16,47,25,3,41,14,13,19,21,20,45,30,34,44,35,28,38,2,36,39,4,17,12,1,46,50,48,8,40,18,49,10,26,24,11,   Generation No: 9183    Distance: 2381,90870455888
